time,id_s,iq_s,vd_s,vq_s,W,T
2.3256,-0.169463386,0.856701854,-366.0210154,-84.23350238,94.25838938,-0.000339292
2.3257,-0.201617647,0.849706593,-362.5861714,-97.9690511,94.25837488,-0.000359271
2.3258,-0.233485415,0.8415044,-358.6360726,-111.5653804,94.25835974,-0.00037906
2.3259,-0.265021403,0.832106928,-354.1763323,-125.0031693,94.25834397,-0.00039863
2.326,-0.296180797,0.821527533,-349.213288,-138.2633218,94.25832756,-0.000417953
2.3261,-0.326919318,0.809781248,-343.7539926,-151.3269945,94.25831054,-0.000437
2.3262,-0.357193283,0.796884765,-337.8062039,-164.1756233,94.2582929,-0.000455743
2.3263,-0.386959673,0.782856409,-331.3783741,-176.7909496,94.25827467,-0.000474154
2.3264,-0.416176187,0.767716117,-324.4796375,-189.1550462,94.25825585,-0.000492207
2.3265,-0.444801306,0.751485402,-317.1197976,-201.2503432,94.25823645,-0.000509875
2.3266,-0.472794352,0.734187329,-309.3093131,-213.0596524,94.25821648,-0.000527132
2.3267,-0.500115545,0.715846479,-301.0592832,-224.5661922,94.25819597,-0.000543952
2.3268,-0.526726061,0.696488916,-292.3814315,-235.7536112,94.25817492,-0.000560311
2.3269,-0.552588083,0.676142148,-283.2880898,-246.6060113,94.25815334,-0.000576184
2.327,-0.577664861,0.654835087,-273.7921803,-257.1079709,94.25813127,-0.000591549
2.3271,-0.601920757,0.632598013,-263.907197,-267.2445659,94.2581087,-0.000606381
2.3272,-0.625321303,0.609462524,-253.6471873,-277.0013918,94.25808567,-0.000620661
2.3273,-0.647833246,0.585461499,-243.0267309,-286.3645836,94.25806218,-0.000634366
2.3274,-0.669424593,0.560629043,-232.0609203,-295.3208356,94.25803826,-0.000647475
2.3275,-0.690064663,0.535000444,-220.7653385,-303.8574205,94.25801393,-0.000659971
2.3276,-0.709724123,0.508612122,-209.156037,-311.9622074,94.2579892,-0.000671833
2.3277,-0.728375037,0.481501576,-197.2495133,-319.623679,94.2579641,-0.000683044
2.3278,-0.7459909,0.453707332,-185.0626873,-326.8309478,94.25793865,-0.000693588
2.3279,-0.762546678,0.425268887,-172.612877,-333.573772,94.25791287,-0.000703449
2.328,-0.778018844,0.396226653,-159.9177745,-339.8425695,94.25788678,-0.000712611
2.3281,-0.792385412,0.3666219,-146.99542,-345.6284322,94.25786041,-0.000721062
2.3282,-0.805625965,0.336496699,-133.864177,-350.923138,94.25783378,-0.000728787
2.3283,-0.817721687,0.30589386,-120.5427056,-355.7191628,94.25780691,-0.000735776
2.3284,-0.828655388,0.27485687,-107.0499365,-360.0096912,94.25777982,-0.000742017
2.3285,-0.838411532,0.243429835,-93.40504359,-363.7886261,94.25775255,-0.000747502
2.3286,-0.846976253,0.211657415,-79.62741698,-367.0505975,94.25772511,-0.00075222
2.3287,-0.854337381,0.179584759,-65.73663545,-369.7909699,94.25769753,-0.000756166
2.3288,-0.860484454,0.147257446,-51.75243857,-372.0058491,94.25766983,-0.000759331
2.3289,-0.865408737,0.114721415,-37.69469863,-373.6920876,94.25764205,-0.000761712
2.329,-0.869103231,0.0820229,-23.58339247,-374.8472893,94.2576142,-0.000763303
2.3291,-0.871562686,0.049208368,-9.438573024,-375.4698124,94.25758632,-0.000764102
2.3292,-0.872783607,0.016324452,4.719659156,-375.5587723,94.25755842,-0.000764106
2.3293,-0.872764258,-0.016582119,18.87118444,-375.1140427,94.25753053,-0.000763315
2.3294,-0.871504666,-0.049464582,32.99589274,-374.1362556,94.25750268,-0.000761729
2.3295,-0.869006622,-0.08227621,47.07371207,-372.6268003,94.25747489,-0.000759349
2.3296,-0.865273674,-0.114970375,61.08463708,-370.587822,94.2574472,-0.000756178
2.3297,-0.860311128,-0.147500616,75.00875748,-368.022218,94.25741962,-0.00075222
2.3298,-0.854126034,-0.179820706,88.82628633,-364.9336344,94.25739218,-0.000747478
2.3299,-0.846727183,-0.211884715,102.5175882,-361.3264601,94.2573649,-0.00074196
2.33,-0.838125087,-0.24364708,116.0632069,-357.2058212,94.25733782,-0.000735671
2.3301,-0.828331972,-0.275062662,129.4438935,-352.5775732,94.25731095,-0.00072862
2.3302,-0.817361753,-0.306086818,142.6406332,-347.4482932,94.25728433,-0.000720816
2.3303,-0.805230019,-0.336675462,155.6346727,-341.8252701,94.25725796,-0.000712269
2.3304,-0.791954011,-0.366785123,168.4075469,-335.7164947,94.25723188,-0.00070299
2.3305,-0.777552594,-0.396373015,180.9411048,-329.1306477,94.25720612,-0.000692991
2.3306,-0.762046233,-0.425397091,193.2175354,-322.0770881,94.25718069,-0.000682285
2.3307,-0.745456965,-0.453816105,205.2193933,-314.5658393,94.25715562,-0.000670887
2.3308,-0.727808362,-0.481589672,216.9296233,-306.6075753,94.25713092,-0.000658812
2.3309,-0.709125506,-0.508678323,228.3315844,-298.2136051,94.25710663,-0.000646076
2.331,-0.689434944,-0.535043565,239.4090738,-289.395857,94.25708275,-0.000632695
2.3311,-0.66876466,-0.560647929,250.1463498,-280.1668616,94.25705932,-0.000618689
2.3312,-0.647144026,-0.58545503,260.5281542,-270.5397338,94.25703636,-0.000604074
2.3313,-0.624603768,-0.609429616,270.5397338,-260.5281542,94.25701387,-0.000588872
2.3314,-0.601175916,-0.632537616,280.1668616,-250.1463498,94.25699188,-0.000573102
2.3315,-0.576893763,-0.654746192,289.395857,-239.4090738,94.25697042,-0.000556785
2.3316,-0.551791815,-0.676023785,298.2136051,-228.3315844,94.25694948,-0.000539944
2.3317,-0.525905745,-0.696340157,306.6075753,-216.9296233,94.2569291,-0.000522602
2.3318,-0.499272337,-0.715666436,314.5658393,-205.2193933,94.25690929,-0.000504781
2.3319,-0.471929441,-0.73397516,322.0770881,-193.2175354,94.25689006,-0.000486505
2.332,-0.443915912,-0.75124031,329.1306477,-180.9411048,94.25687143,-0.0004678
2.3321,-0.41527156,-0.76743735,335.7164947,-168.4075469,94.25685341,-0.000448691
2.3322,-0.38603709,-0.782543264,341.8252701,-155.6346727,94.25683601,-0.000429203
2.3323,-0.356254046,-0.796536585,347.4482932,-142.6406332,94.25681925,-0.000409362
2.3324,-0.325964754,-0.809397427,352.5775732,-129.4438935,94.25680313,-0.000389196
2.3325,-0.295212256,-0.821107514,357.2058212,-116.0632069,94.25678767,-0.000368731
2.3326,-0.264040253,-0.831650205,361.3264601,-102.5175882,94.25677288,-0.000347995
2.3327,-0.232493044,-0.841010518,364.9336344,-88.82628633,94.25675875,-0.000327016
2.3328,-0.200615459,-0.849175152,368.022218,-75.00875748,94.25674531,-0.000305823
2.3329,-0.1684528,-0.856132503,370.587822,-61.08463708,94.25673256,-0.000284444
2.333,-0.136050771,-0.861872685,372.6268003,-47.07371207,94.2567205,-0.000262907
2.3331,-0.103455419,-0.866387541,374.1362556,-32.99589274,94.25670914,-0.000241242
2.3332,-0.070713064,-0.869670655,375.1140427,-18.87118444,94.25669848,-0.000219478
2.3333,-0.037870235,-0.871717361,375.5587723,-4.719659156,94.25668852,-0.000197644
2.3334,-0.004973606,-0.872524751,375.4698124,9.438573024,94.25667927,-0.000175769
2.3335,0.027930076,-0.872091678,374.8472893,23.58339247,94.25667073,-0.000153884
2.3336,0.060794052,-0.870418757,373.6920876,37.69469863,94.25666289,-0.000132016
2.3337,0.093571619,-0.867508366,372.0058491,51.75243857,94.25665576,-0.000110196
2.3338,0.126216198,-0.86336464,369.7909699,65.73663545,94.25664933,-8.85E-05
2.3339,0.158681398,-0.857993468,367.0505975,79.62741698,94.25664361,-6.68E-05
2.334,0.190921083,-0.851402484,363.7886261,93.40504359,94.25663858,-4.53E-05
2.3341,0.222889439,-0.843601054,360.0096912,107.0499365,94.25663424,-2.40E-05
2.3342,0.254541036,-0.834600264,355.7191628,120.5427056,94.25663059,-2.82E-06
2.3343,0.285830894,-0.824412906,350.923138,133.864177,94.25662761,1.81E-05
2.3344,0.316714548,-0.813053456,345.6284322,146.99542,94.25662531,3.88E-05
2.3345,0.34714811,-0.800538058,339.8425695,159.9177745,94.25662367,5.92E-05
2.3346,0.377088332,-0.786884497,333.573772,172.612877,94.25662269,7.93E-05
2.3347,0.406492665,-0.772112176,326.8309478,185.0626873,94.25662235,9.91E-05
2.3348,0.435319324,-0.756242088,319.623679,197.2495133,94.25662265,0.000118495
2.3349,0.463527344,-0.739296786,311.9622074,209.156037,94.25662356,0.000137536
2.335,0.491076639,-0.72130035,303.8574205,220.7653385,94.25662509,0.000156172
2.3351,0.51792806,-0.702278356,295.3208356,232.0609203,94.25662721,0.000174379
2.3352,0.544043448,-0.682257835,286.3645836,243.0267309,94.25662991,0.000192133
2.3353,0.569385691,-0.661267238,277.0013918,253.6471873,94.25663317,0.000209411
2.3354,0.593918777,-0.639336395,267.2445659,263.907197,94.25663699,0.00022619
2.3355,0.617607842,-0.616496471,257.1079709,273.7921803,94.25664134,0.000242449
2.3356,0.640419221,-0.592779924,246.6060113,283.2880898,94.2566462,0.000258168
2.3357,0.662320498,-0.568220458,235.7536112,292.3814315,94.25665157,0.000273325
2.3358,0.683280551,-0.542852974,224.5661922,301.0592832,94.25665741,0.000287902
2.3359,0.703269592,-0.51671352,213.0596524,309.3093131,94.25666372,0.000301881
2.336,0.722259216,-0.489839244,201.2503432,317.1197976,94.25667047,0.000315243
2.3361,0.740222437,-0.462268336,189.1550462,324.4796375,94.25667763,0.000327973
2.3362,0.757133728,-0.434039977,176.7909496,331.3783741,94.2566852,0.000340054
2.3363,0.772969058,-0.405194282,164.1756233,337.8062039,94.25669315,0.000351471
2.3364,0.787705923,-0.375772243,151.3269945,343.7539926,94.25670146,0.000362212
2.3365,0.80132338,-0.345815671,138.2633218,349.213288,94.2567101,0.000372262
2.3366,0.813802079,-0.315367138,125.0031693,354.1763323,94.25671906,0.000381611
2.3367,0.825124287,-0.284469912,111.5653804,358.6360726,94.2567283,0.000390246
2.3368,0.835273913,-0.253167902,97.9690511,362.5861714,94.25673782,0.000398159
2.3369,0.844236535,-0.221505591,84.23350238,366.0210154,94.25674757,0.000405341
2.337,0.851999416,-0.189527974,70.37825324,368.9357236,94.25675755,0.000411783
2.3371,0.858551525,-0.157280492,56.42299275,371.3261539,94.25676773,0.00041748
2.3372,0.86388355,-0.124808973,42.3875521,373.1889094,94.25677807,0.000422425
2.3373,0.867987916,-0.092159561,28.29187642,374.521343,94.25678856,0.000426614
2.3374,0.870858788,-0.059378655,14.15599643,375.3215614,94.25679918,0.000430044
2.3375,0.872492088,-0.026512837,4.69E-11,375.5884272,94.25680989,0.000432712
2.3376,0.872885495,0.006391186,-14.15599643,375.3215614,94.25682068,0.000434617
2.3377,0.87203845,0.039286656,-28.29187642,374.521343,94.25683152,0.000435758
2.3378,0.869952156,0.072126825,-42.3875521,373.1889094,94.25684238,0.000436138
2.3379,0.86662958,0.104865025,-56.42299275,371.3261539,94.25685324,0.000435757
2.338,0.862075442,0.137454732,-70.37825324,368.9357236,94.25686408,0.000434618
2.3381,0.856296214,0.169849634,-84.23350238,366.0210154,94.25687487,0.000432727
2.3382,0.84930011,0.202003695,-97.9690511,362.5861714,94.25688558,0.000430087
2.3383,0.841097071,0.233871221,-111.5653804,358.6360726,94.2568962,0.000426706
2.3384,0.831698755,0.265406926,-125.0031693,354.1763323,94.2569067,0.000422591
2.3385,0.821118517,0.296565996,-138.2633218,349.213288,94.25691705,0.00041775
2.3386,0.809371394,0.32730415,-151.3269945,343.7539926,94.25692723,0.000412193
2.3387,0.796474078,0.357577708,-164.1756233,337.8062039,94.25693722,0.000405929
2.3388,0.782444899,0.387343649,-176.7909496,331.3783741,94.256947,0.000398971
2.3389,0.767303791,0.416559673,-189.1550462,324.4796375,94.25695655,0.000391331
2.339,0.751072274,0.445184261,-201.2503432,317.1197976,94.25696583,0.000383021
2.3391,0.733773412,0.473176736,-213.0596524,309.3093131,94.25697484,0.000374058
2.3392,0.715431788,0.500497318,-224.5661922,301.0592832,94.25698354,0.000364455
2.3393,0.696073469,0.527107183,-235.7536112,292.3814315,94.25699193,0.000354229
2.3394,0.675725962,0.552968516,-246.6060113,283.2880898,94.25699998,0.000343397
2.3395,0.654418185,0.578044567,-257.1079709,273.7921803,94.25700766,0.000331977
2.3396,0.632180416,0.602299699,-267.2445659,263.907197,94.25701497,0.000319988
2.3397,0.609044257,0.625699445,-277.0013918,253.6471873,94.25702188,0.000307448
2.3398,0.585042587,0.648210552,-286.3645836,243.0267309,94.25702838,0.000294379
2.3399,0.560209513,0.66980103,-295.3208356,232.0609203,94.25703445,0.000280801
2.34,0.534580326,0.690440198,-303.8574205,220.7653385,94.25704007,0.000266737
2.3401,0.508191446,0.710098724,-311.9622074,209.156037,94.25704523,0.000252208
2.3402,0.481080374,0.728748674,-319.623679,197.2495133,94.25704991,0.000237238
2.3403,0.453285637,0.746363544,-326.8309478,185.0626873,94.25705411,0.00022185
2.3404,0.424846733,0.762918301,-333.573772,172.612877,94.2570578,0.000206068
2.3405,0.395804076,0.778389421,-339.8425695,159.9177745,94.25706097,0.000189918
2.3406,0.366198937,0.792754918,-345.6284322,146.99542,94.25706362,0.000173425
2.3407,0.336073388,0.805994376,-350.923138,133.864177,94.25706572,0.000156614
2.3408,0.305470239,0.818088983,-355.7191628,120.5427056,94.25706728,0.000139512
2.3409,0.274432979,0.82902155,-360.0096912,107.0499365,94.25706829,0.000122145
2.341,0.243005715,0.838776541,-363.7886261,93.40504359,94.25706873,0.000104541
2.3411,0.211233107,0.847340093,-367.0505975,79.62741698,94.25706859,8.67E-05
2.3412,0.179160306,0.854700038,-369.7909699,65.73663545,94.25706788,6.87E-05
2.3413,0.14683289,0.860845915,-372.0058491,51.75243857,94.25706658,5.06E-05
2.3414,0.114296799,0.865768991,-373.6920876,37.69469863,94.2570647,3.23E-05
2.3415,0.081598268,0.869462271,-374.8472893,23.58339247,94.25706222,1.39E-05
2.3416,0.048783764,0.871920504,-375.4698124,9.438573024,94.25705915,-4.53E-06
2.3417,0.01589992,0.873140197,-375.5587723,-4.719659156,94.25705548,-2.30E-05
2.3418,-0.017006535,0.873119618,-375.1140427,-18.87118444,94.25705122,-4.15E-05
2.3419,-0.049888838,0.871858795,-374.1362556,-32.99589274,94.25704635,-6.00E-05
2.342,-0.082700261,0.86935952,-372.6268003,-47.07371207,94.25704089,-7.85E-05
2.3421,-0.115394176,0.865625344,-370.587822,-61.08463708,94.25703484,-9.68E-05
2.3422,-0.147924124,0.860661573,-368.022218,-75.00875748,94.25702819,-0.000115099
2.3423,-0.180243876,0.854475261,-364.9336344,-88.82628633,94.25702096,-0.000133243
2.3424,-0.212307505,0.8470752,-361.3264601,-102.5175882,94.25701314,-0.000151231
2.3425,-0.244069445,0.838471904,-357.2058212,-116.0632069,94.25700474,-0.000169036
2.3426,-0.275484561,0.828677599,-352.5775732,-129.4438935,94.25699577,-0.00018663
2.3427,-0.306508209,0.817706204,-347.4482932,-142.6406332,94.25698624,-0.000203985
2.3428,-0.337096302,0.805573309,-341.8252701,-155.6346727,94.25697615,-0.000221076
2.3429,-0.367205373,0.792296157,-335.7164947,-168.4075469,94.25696551,-0.000237876
2.343,-0.396792634,0.777893613,-329.1306477,-180.9411048,94.25695434,-0.000254358
2.3431,-0.42581604,0.762386146,-322.0770881,-193.2175354,94.25694264,-0.000270499
2.3432,-0.454234346,0.745795792,-314.5658393,-205.2193933,94.25693042,-0.000286272
2.3433,-0.482007167,0.728146127,-306.6075753,-216.9296233,94.2569177,-0.000301653
2.3434,-0.509095037,0.709462232,-298.2136051,-228.3315844,94.25690449,-0.000316619
2.3435,-0.535459462,0.689770657,-289.395857,-239.4090738,94.2568908,-0.000331146
2.3436,-0.561062975,0.669099387,-280.1668616,-250.1463498,94.25687665,-0.000345213
2.3437,-0.585869192,0.647477796,-270.5397338,-260.5281542,94.25686205,-0.000358796
2.3438,-0.609842862,0.624936609,-260.5281542,-270.5397338,94.25684703,-0.000371875
2.3439,-0.632949916,0.601507858,-250.1463498,-280.1668616,94.25683159,-0.000384429
2.344,-0.655157516,0.577224839,-239.4090738,-289.395857,94.25681575,-0.000396439
2.3441,-0.676434106,0.552122057,-228.3315844,-298.2136051,94.25679953,-0.000407885
2.3442,-0.696749448,0.526235187,-216.9296233,-306.6075753,94.25678295,-0.00041875
2.3443,-0.716074672,0.499601014,-205.2193933,-314.5658393,94.25676604,-0.000429016
2.3444,-0.734382317,0.472257387,-193.2175354,-322.0770881,94.2567488,-0.000438667
2.3445,-0.751646366,0.444243165,-180.9411048,-329.1306477,94.25673125,-0.000447688
2.3446,-0.767842284,0.415598155,-168.4075469,-335.7164947,94.25671343,-0.000456063
2.3447,-0.782947056,0.386363066,-155.6346727,-341.8252701,94.25669535,-0.000463779
2.3448,-0.796939217,0.356579442,-142.6406332,-347.4482932,94.25667703,-0.000470823
2.3449,-0.809798882,0.326289607,-129.4438935,-352.5775732,94.25665849,-0.000477184
2.345,-0.821507778,0.295536606,-116.0632069,-357.2058212,94.25663976,-0.000482851
2.3451,-0.832049264,0.264364141,-102.5175882,-361.3264601,94.25662085,-0.000487813
2.3452,-0.84140836,0.232816509,-88.82628633,-364.9336344,94.2566018,-0.000492063
2.3453,-0.849571766,0.200938542,-75.00875748,-368.022218,94.25658262,-0.000495591
2.3454,-0.856527881,0.168775541,-61.08463708,-370.587822,94.25656334,-0.000498392
2.3455,-0.862266819,0.136373212,-47.07371207,-372.6268003,94.25654398,-0.00050046
2.3456,-0.866780425,0.103777601,-32.99589274,-374.1362556,94.25652456,-0.00050179
2.3457,-0.870062284,0.071035028,-18.87118444,-375.1140427,94.25650512,-0.000502378
2.3458,-0.872107733,0.038192023,-4.719659156,-375.5587723,94.25648566,-0.000502222
2.3459,-0.872913864,0.005295258,9.438573024,-375.4698124,94.25646623,-0.00050132
2.346,-0.872479531,-0.027608518,23.58339247,-374.8472893,94.25644683,-0.000499672
2.3461,-0.870805353,-0.060472546,37.69469863,-373.6920876,94.2564275,-0.000497278
2.3462,-0.867893707,-0.093250124,51.75243857,-372.0058491,94.25640826,-0.00049414
2.3463,-0.86374873,-0.125894673,65.73663545,-369.7909699,94.25638914,-0.000490261
2.3464,-0.858376314,-0.158359803,79.62741698,-367.0505975,94.25637015,-0.000485645
2.3465,-0.851784093,-0.190599377,93.40504359,-363.7886261,94.25635132,-0.000480296
2.3466,-0.843981433,-0.222567582,107.0499365,-360.0096912,94.25633267,-0.000474219
2.3467,-0.834979425,-0.254218988,120.5427056,-355.7191628,94.25631424,-0.000467423
2.3468,-0.824790859,-0.285508616,133.864177,-350.923138,94.25629603,-0.000459915
2.3469,-0.813430214,-0.316392,146.99542,-345.6284322,94.25627808,-0.000451703
2.347,-0.800913635,-0.346825254,159.9177745,-339.8425695,94.2562604,-0.000442798
2.3471,-0.787258908,-0.37676513,172.612877,-333.573772,94.25624302,-0.00043321
2.3472,-0.772485438,-0.406169079,185.0626873,-326.8309478,94.25622597,-0.000422951
2.3473,-0.756614219,-0.434995318,197.2495133,-319.623679,94.25620925,-0.000412035
2.3474,-0.739667805,-0.463202881,209.156037,-311.9622074,94.2561929,-0.000400474
2.3475,-0.721670278,-0.490751684,220.7653385,-303.8574205,94.25617693,-0.000388283
2.3476,-0.702647214,-0.517602578,232.0609203,-295.3208356,94.25616137,-0.000375478
2.3477,-0.682625646,-0.543717404,243.0267309,-286.3645836,94.25614623,-0.000362075
2.3478,-0.661634026,-0.569059053,253.6471873,-277.0013918,94.25613153,-0.000348092
2.3479,-0.639702186,-0.593591511,263.907197,-267.2445659,94.25611729,-0.000333545
2.348,-0.616861291,-0.617279916,273.7921803,-257.1079709,94.25610353,-0.000318455
2.3481,-0.5931438,-0.640090606,283.2880898,-246.6060113,94.25609027,-0.00030284
2.3482,-0.568583419,-0.661991163,292.3814315,-235.7536112,94.25607751,-0.000286721
2.3483,-0.543215048,-0.682950465,301.0592832,-224.5661922,94.25606529,-0.000270118
2.3484,-0.51707474,-0.702938729,309.3093131,-213.0596524,94.25605361,-0.000253054
2.3485,-0.49019964,-0.721927548,317.1197976,-201.2503432,94.25604249,-0.000235551
2.3486,-0.462627942,-0.739889939,324.4796375,-189.1550462,94.25603194,-0.000217631
2.3487,-0.434398825,-0.756800374,331.3783741,-176.7909496,94.25602198,-0.000199318
2.3488,-0.405552408,-0.772634824,337.8062039,-164.1756233,94.25601261,-0.000180636
2.3489,-0.376129681,-0.787370786,343.7539926,-151.3269945,94.25600385,-0.000161609
2.349,-0.346172459,-0.80098732,349.213288,-138.2633218,94.25599572,-0.000142264
2.3491,-0.315723312,-0.813465074,354.1763323,-125.0031693,94.25598821,-0.000122623
2.3492,-0.28482551,-0.824786318,358.6360726,-111.5653804,94.25598134,-0.000102715
2.3493,-0.253522964,-0.834934963,362.5861714,-97.9690511,94.25597512,-8.26E-05
